date,Year,Month,Hour,weekday,product_code,quantity
3/20/2016,2016,3,276,Sunday,M01AE,9.693
3/21/2016,2016,3,276,Monday,M01AE,8.056
3/23/2016,2016,3,276,Wednesday,M01AE,3.0
3/24/2016,2016,3,276,Thursday,M01AE,2.0
3/25/2016,2016,3,276,Friday,M01AE,7.35
3/26/2016,2016,3,276,Saturday,M01AE,0.66
3/27/2016,2016,3,276,Sunday,M01AE,5.449
3/28/2016,2016,3,276,Monday,M01AE,2.34
3/29/2016,2016,3,276,Tuesday,M01AE,1.33
3/30/2016,2016,3,276,Wednesday,M01AE,2.68
3/31/2016,2016,3,276,Thursday,M01AE,8.68
4/1/2016,2016,4,276,Friday,M01AE,3.01
4/2/2016,2016,4,276,Saturday,M01AE,2.0
4/3/2016,2016,4,276,Sunday,M01AE,7.396
4/4/2016,2016,4,276,Monday,M01AE,5.231
4/5/2016,2016,4,276,Tuesday,M01AE,5.33
4/6/2016,2016,4,276,Wednesday,M01AE,5.363
4/7/2016,2016,4,276,Thursday,M01AE,5.98
4/8/2016,2016,4,276,Friday,M01AE,3.66
4/9/2016,2016,4,276,Saturday,M01AE,9.01
4/10/2016,2016,4,276,Sunday,M01AE,6.67
4/11/2016,2016,4,276,Monday,M01AE,4.99
4/12/2016,2016,4,276,Tuesday,M01AE,4.65
4/13/2016,2016,4,276,Wednesday,M01AE,3.066
4/14/2016,2016,4,276,Thursday,M01AE,2.32
4/15/2016,2016,4,276,Friday,M01AE,3.056
4/16/2016,2016,4,276,Saturday,M01AE,6.66
4/17/2016,2016,4,276,Sunday,M01AE,8.175
4/18/2016,2016,4,276,Monday,M01AE,2.0
4/19/2016,2016,4,276,Tuesday,M01AE,1.34
4/20/2016,2016,4,276,Wednesday,M01AE,3.33
4/21/2016,2016,4,276,Thursday,M01AE,3.464
4/22/2016,2016,4,276,Friday,M01AE,5.67
4/23/2016,2016,4,276,Saturday,M01AE,3.69
4/24/2016,2016,4,276,Sunday,M01AE,6.66
4/25/2016,2016,4,276,Monday,M01AE,1.66
4/26/2016,2016,4,276,Tuesday,M01AE,4.99
4/27/2016,2016,4,276,Wednesday,M01AE,7.495
4/28/2016,2016,4,276,Thursday,M01AE,6.34
4/29/2016,2016,4,276,Friday,M01AE,3.0
4/30/2016,2016,4,276,Saturday,M01AE,10.32
5/2/2016,2016,5,276,Monday,M01AE,1.02
5/3/2016,2016,5,276,Tuesday,M01AE,5.99
5/4/2016,2016,5,276,Wednesday,M01AE,3.0
5/5/2016,2016,5,276,Thursday,M01AE,3.0
5/6/2016,2016,5,276,Friday,M01AE,2.99
5/7/2016,2016,5,276,Saturday,M01AE,8.34
5/8/2016,2016,5,276,Sunday,M01AE,10.66
5/9/2016,2016,5,276,Monday,M01AE,6.363
5/10/2016,2016,5,276,Tuesday,M01AE,3.67
5/11/2016,2016,5,276,Wednesday,M01AE,4.66
5/12/2016,2016,5,276,Thursday,M01AE,1.759
5/13/2016,2016,5,276,Friday,M01AE,2.33
5/14/2016,2016,5,276,Saturday,M01AE,4.67
5/15/2016,2016,5,276,Sunday,M01AE,8.188
5/16/2016,2016,5,276,Monday,M01AE,3.66
5/17/2016,2016,5,276,Tuesday,M01AE,2.33
5/18/2016,2016,5,276,Wednesday,M01AE,5.33
5/19/2016,2016,5,276,Thursday,M01AE,5.66
5/20/2016,2016,5,276,Friday,M01AE,1.132
5/21/2016,2016,5,276,Saturday,M01AE,5.34
5/22/2016,2016,5,276,Sunday,M01AE,4.51
5/23/2016,2016,5,276,Monday,M01AE,2.363
5/24/2016,2016,5,276,Tuesday,M01AE,3.167
5/25/2016,2016,5,276,Wednesday,M01AE,1.67
5/26/2016,2016,5,276,Thursday,M01AE,5.33
5/27/2016,2016,5,276,Friday,M01AE,2.683
5/28/2016,2016,5,276,Saturday,M01AE,0.363
5/29/2016,2016,5,276,Sunday,M01AE,4.33
5/30/2016,2016,5,276,Monday,M01AE,3.023
5/31/2016,2016,5,276,Tuesday,M01AE,3.33
6/1/2016,2016,6,276,Wednesday,M01AE,1.1
6/2/2016,2016,6,276,Thursday,M01AE,6.0
6/3/2016,2016,6,276,Friday,M01AE,3.0
6/4/2016,2016,6,276,Saturday,M01AE,3.34
6/5/2016,2016,6,276,Sunday,M01AE,3.066
6/6/2016,2016,6,276,Monday,M01AE,2.802
6/7/2016,2016,6,276,Tuesday,M01AE,3.363
6/8/2016,2016,6,276,Wednesday,M01AE,1.33
6/9/2016,2016,6,276,Thursday,M01AE,4.33
6/10/2016,2016,6,276,Friday,M01AE,4.0
6/11/2016,2016,6,276,Saturday,M01AE,2.825
6/12/2016,2016,6,276,Sunday,M01AE,7.353
6/13/2016,2016,6,276,Monday,M01AE,4.736
6/14/2016,2016,6,276,Tuesday,M01AE,6.0
6/15/2016,2016,6,276,Wednesday,M01AE,5.495
6/16/2016,2016,6,276,Thursday,M01AE,0.33
6/17/2016,2016,6,276,Friday,M01AE,3.67
6/18/2016,2016,6,276,Saturday,M01AE,4.33
6/19/2016,2016,6,276,Sunday,M01AE,6.01
6/20/2016,2016,6,276,Monday,M01AE,3.34
6/21/2016,2016,6,276,Tuesday,M01AE,4.66
6/22/2016,2016,6,276,Wednesday,M01AE,6.067
6/23/2016,2016,6,276,Thursday,M01AE,0.33
6/24/2016,2016,6,276,Friday,M01AE,2.34
6/25/2016,2016,6,276,Saturday,M01AE,4.99
6/26/2016,2016,6,276,Sunday,M01AE,3.845
6/27/2016,2016,6,276,Monday,M01AE,3.067
6/28/2016,2016,6,276,Tuesday,M01AE,1.429
6/29/2016,2016,6,276,Wednesday,M01AE,8.01
6/30/2016,2016,6,276,Thursday,M01AE,3.803
7/1/2016,2016,7,276,Friday,M01AE,2.01
7/2/2016,2016,7,276,Saturday,M01AE,5.132
7/3/2016,2016,7,276,Sunday,M01AE,4.165
7/4/2016,2016,7,276,Monday,M01AE,5.34
7/5/2016,2016,7,276,Tuesday,M01AE,4.01
7/6/2016,2016,7,276,Wednesday,M01AE,5.726
7/7/2016,2016,7,276,Thursday,M01AE,5.01
7/8/2016,2016,7,276,Friday,M01AE,7.056
7/9/2016,2016,7,276,Saturday,M01AE,6.0
7/10/2016,2016,7,276,Sunday,M01AE,8.32
7/11/2016,2016,7,276,Monday,M01AE,1.703
7/12/2016,2016,7,276,Tuesday,M01AE,2.67
7/13/2016,2016,7,276,Wednesday,M01AE,7.0
7/14/2016,2016,7,276,Thursday,M01AE,2.363
7/15/2016,2016,7,276,Friday,M01AE,8.0
7/16/2016,2016,7,276,Saturday,M01AE,6.737
7/17/2016,2016,7,276,Sunday,M01AE,4.01
7/18/2016,2016,7,276,Monday,M01AE,2.497
7/19/2016,2016,7,276,Tuesday,M01AE,1.33
7/20/2016,2016,7,276,Wednesday,M01AE,4.66
7/21/2016,2016,7,276,Thursday,M01AE,5.32
7/22/2016,2016,7,276,Friday,M01AE,1.66
7/23/2016,2016,7,276,Saturday,M01AE,5.49
7/24/2016,2016,7,276,Sunday,M01AE,4.99
7/25/2016,2016,7,276,Monday,M01AE,3.33
7/26/2016,2016,7,276,Tuesday,M01AE,2.66
7/27/2016,2016,7,276,Wednesday,M01AE,6.33
7/28/2016,2016,7,276,Thursday,M01AE,3.99
7/29/2016,2016,7,276,Friday,M01AE,4.51
7/30/2016,2016,7,276,Saturday,M01AE,3.99
7/31/2016,2016,7,276,Sunday,M01AE,5.01
8/1/2016,2016,8,276,Monday,M01AE,1.396
8/2/2016,2016,8,276,Tuesday,M01AE,7.0
8/3/2016,2016,8,276,Wednesday,M01AE,2.98
8/4/2016,2016,8,276,Thursday,M01AE,2.693
8/5/2016,2016,8,276,Friday,M01AE,3.42
8/6/2016,2016,8,276,Saturday,M01AE,3.662
8/7/2016,2016,8,276,Sunday,M01AE,4.155
8/8/2016,2016,8,276,Monday,M01AE,5.99
8/9/2016,2016,8,276,Tuesday,M01AE,4.66
8/10/2016,2016,8,276,Wednesday,M01AE,2.99
8/11/2016,2016,8,276,Thursday,M01AE,3.66
8/12/2016,2016,8,276,Friday,M01AE,5.66
8/13/2016,2016,8,276,Saturday,M01AE,6.737
8/14/2016,2016,8,276,Sunday,M01AE,4.857
8/15/2016,2016,8,276,Monday,M01AE,2.33
8/16/2016,2016,8,276,Tuesday,M01AE,4.66
8/17/2016,2016,8,276,Wednesday,M01AE,2.01
8/18/2016,2016,8,276,Thursday,M01AE,3.363
8/19/2016,2016,8,276,Friday,M01AE,4.33
8/20/2016,2016,8,276,Saturday,M01AE,2.99
8/21/2016,2016,8,276,Sunday,M01AE,3.627
8/22/2016,2016,8,276,Monday,M01AE,3.386
8/23/2016,2016,8,276,Tuesday,M01AE,3.066
8/24/2016,2016,8,276,Wednesday,M01AE,3.487
8/25/2016,2016,8,276,Thursday,M01AE,2.67
8/26/2016,2016,8,276,Friday,M01AE,2.023
8/27/2016,2016,8,276,Saturday,M01AE,1.736
8/28/2016,2016,8,276,Sunday,M01AE,7.02
8/29/2016,2016,8,276,Monday,M01AE,0.67
8/30/2016,2016,8,276,Tuesday,M01AE,1.32
8/31/2016,2016,8,276,Wednesday,M01AE,5.827
9/1/2016,2016,9,276,Thursday,M01AE,3.66
9/2/2016,2016,9,276,Friday,M01AE,4.02
9/3/2016,2016,9,276,Saturday,M01AE,4.025
9/4/2016,2016,9,276,Sunday,M01AE,4.396
9/5/2016,2016,9,276,Monday,M01AE,4.396
9/6/2016,2016,9,276,Tuesday,M01AE,1.33
9/7/2016,2016,9,276,Wednesday,M01AE,2.19
9/8/2016,2016,9,276,Thursday,M01AE,2.99
9/9/2016,2016,9,276,Friday,M01AE,3.99
9/10/2016,2016,9,276,Saturday,M01AE,11.31
9/11/2016,2016,9,276,Sunday,M01AE,6.99
9/12/2016,2016,9,276,Monday,M01AE,6.0
9/13/2016,2016,9,276,Tuesday,M01AE,5.759
9/14/2016,2016,9,276,Wednesday,M01AE,3.792
9/15/2016,2016,9,276,Thursday,M01AE,6.628
9/16/2016,2016,9,276,Friday,M01AE,1.33
9/17/2016,2016,9,276,Saturday,M01AE,3.693
9/18/2016,2016,9,276,Sunday,M01AE,7.32
9/19/2016,2016,9,276,Monday,M01AE,3.396
9/20/2016,2016,9,276,Tuesday,M01AE,2.792
9/21/2016,2016,9,276,Wednesday,M01AE,4.31
9/22/2016,2016,9,276,Thursday,M01AE,2.33
9/23/2016,2016,9,276,Friday,M01AE,6.99
9/24/2016,2016,9,276,Saturday,M01AE,3.779
9/25/2016,2016,9,276,Sunday,M01AE,4.33
9/26/2016,2016,9,276,Monday,M01AE,1.0
9/27/2016,2016,9,276,Tuesday,M01AE,4.67
9/28/2016,2016,9,276,Wednesday,M01AE,1.802
9/29/2016,2016,9,276,Thursday,M01AE,2.0
9/30/2016,2016,9,276,Friday,M01AE,5.0
10/1/2016,2016,10,276,Saturday,M01AE,7.65
10/2/2016,2016,10,276,Sunday,M01AE,4.056
10/3/2016,2016,10,276,Monday,M01AE,5.33
10/4/2016,2016,10,276,Tuesday,M01AE,2.99
10/5/2016,2016,10,276,Wednesday,M01AE,4.0
10/6/2016,2016,10,276,Thursday,M01AE,3.99
10/7/2016,2016,10,276,Friday,M01AE,4.297
10/8/2016,2016,10,276,Saturday,M01AE,6.33
10/9/2016,2016,10,276,Sunday,M01AE,5.02
10/10/2016,2016,10,276,Monday,M01AE,5.066
10/11/2016,2016,10,276,Tuesday,M01AE,2.406
10/12/2016,2016,10,276,Wednesday,M01AE,2.373
10/13/2016,2016,10,276,Thursday,M01AE,4.33
10/14/2016,2016,10,276,Friday,M01AE,4.0
10/15/2016,2016,10,276,Saturday,M01AE,5.97
10/16/2016,2016,10,276,Sunday,M01AE,5.122
10/17/2016,2016,10,276,Monday,M01AE,5.0
10/18/2016,2016,10,276,Tuesday,M01AE,5.056
10/19/2016,2016,10,276,Wednesday,M01AE,6.66
10/20/2016,2016,10,276,Thursday,M01AE,5.66
10/21/2016,2016,10,276,Friday,M01AE,3.825
10/22/2016,2016,10,276,Saturday,M01AE,2.67
10/23/2016,2016,10,276,Sunday,M01AE,5.78
10/24/2016,2016,10,276,Monday,M01AE,3.023
10/25/2016,2016,10,276,Tuesday,M01AE,4.572
10/26/2016,2016,10,276,Wednesday,M01AE,2.397
10/27/2016,2016,10,276,Thursday,M01AE,2.023
10/28/2016,2016,10,276,Friday,M01AE,3.78
10/29/2016,2016,10,276,Saturday,M01AE,4.54
10/30/2016,2016,10,276,Sunday,M01AE,10.32
10/31/2016,2016,10,276,Monday,M01AE,3.82
11/1/2016,2016,11,276,Tuesday,M01AE,1.703
11/2/2016,2016,11,276,Wednesday,M01AE,3.703
11/3/2016,2016,11,276,Thursday,M01AE,1.0
11/4/2016,2016,11,276,Friday,M01AE,4.373
11/5/2016,2016,11,276,Saturday,M01AE,3.02
11/6/2016,2016,11,276,Sunday,M01AE,4.34
11/7/2016,2016,11,276,Monday,M01AE,2.726
11/8/2016,2016,11,276,Tuesday,M01AE,2.35
11/9/2016,2016,11,276,Wednesday,M01AE,5.66
11/10/2016,2016,11,276,Thursday,M01AE,6.33
11/11/2016,2016,11,276,Friday,M01AE,1.759
11/12/2016,2016,11,276,Saturday,M01AE,3.825
11/13/2016,2016,11,276,Sunday,M01AE,11.32
11/14/2016,2016,11,276,Monday,M01AE,4.726
11/15/2016,2016,11,276,Tuesday,M01AE,0.33
11/16/2016,2016,11,276,Wednesday,M01AE,3.167
11/17/2016,2016,11,276,Thursday,M01AE,2.726
11/18/2016,2016,11,276,Friday,M01AE,4.33
11/19/2016,2016,11,276,Saturday,M01AE,2.7
11/20/2016,2016,11,276,Sunday,M01AE,4.34
11/21/2016,2016,11,276,Monday,M01AE,3.34
11/22/2016,2016,11,276,Tuesday,M01AE,4.703
11/23/2016,2016,11,276,Wednesday,M01AE,4.33
11/24/2016,2016,11,276,Thursday,M01AE,4.333
11/25/2016,2016,11,276,Friday,M01AE,5.0
11/26/2016,2016,11,276,Saturday,M01AE,5.0
11/27/2016,2016,11,276,Sunday,M01AE,5.693
11/28/2016,2016,11,276,Monday,M01AE,1.363
11/29/2016,2016,11,276,Tuesday,M01AE,5.67
11/30/2016,2016,11,276,Wednesday,M01AE,2.99
12/1/2016,2016,12,276,Thursday,M01AE,2.363
12/2/2016,2016,12,276,Friday,M01AE,1.076
12/3/2016,2016,12,276,Saturday,M01AE,2.68
12/4/2016,2016,12,276,Sunday,M01AE,9.123
12/5/2016,2016,12,276,Monday,M01AE,1.68
12/6/2016,2016,12,276,Tuesday,M01AE,5.09
12/7/2016,2016,12,276,Wednesday,M01AE,2.726
12/8/2016,2016,12,276,Thursday,M01AE,1.67
12/9/2016,2016,12,276,Friday,M01AE,1.67
12/10/2016,2016,12,276,Saturday,M01AE,6.33
12/11/2016,2016,12,276,Sunday,M01AE,4.726
12/12/2016,2016,12,276,Monday,M01AE,2.429
12/13/2016,2016,12,276,Tuesday,M01AE,4.0
12/14/2016,2016,12,276,Wednesday,M01AE,3.78
12/15/2016,2016,12,276,Thursday,M01AE,3.33
12/16/2016,2016,12,276,Friday,M01AE,6.32
12/17/2016,2016,12,276,Saturday,M01AE,2.66
12/18/2016,2016,12,276,Sunday,M01AE,5.02
12/20/2016,2016,12,276,Tuesday,M01AE,3.66
12/21/2016,2016,12,276,Wednesday,M01AE,2.812
12/22/2016,2016,12,276,Thursday,M01AE,4.165
12/23/2016,2016,12,276,Friday,M01AE,4.67
12/24/2016,2016,12,276,Saturday,M01AE,6.7
12/25/2016,2016,12,276,Sunday,M01AE,7.627
12/26/2016,2016,12,276,Monday,M01AE,4.66
12/27/2016,2016,12,276,Tuesday,M01AE,5.0
12/28/2016,2016,12,276,Wednesday,M01AE,6.33
12/29/2016,2016,12,276,Thursday,M01AE,6.01
12/30/2016,2016,12,276,Friday,M01AE,8.99
12/31/2016,2016,12,276,Saturday,M01AE,7.759
1/1/2017,2017,1,276,Sunday,M01AE,3.95625
1/2/2017,2017,1,276,Monday,M01AE,0.6375
1/3/2017,2017,1,276,Tuesday,M01AE,5.83125
1/4/2017,2017,1,276,Wednesday,M01AE,5.970833333
1/5/2017,2017,1,276,Thursday,M01AE,7.879166667
1/6/2017,2017,1,276,Friday,M01AE,3.05
1/7/2017,2017,1,276,Saturday,M01AE,5.154166667
1/8/2017,2017,1,276,Sunday,M01AE,1.859583333
1/9/2017,2017,1,276,Monday,M01AE,4.057083333
1/10/2017,2017,1,276,Tuesday,M01AE,4.73875
1/11/2017,2017,1,276,Wednesday,M01AE,5.501666667
1/12/2017,2017,1,276,Thursday,M01AE,5.196666667
1/13/2017,2017,1,276,Friday,M01AE,3.891666667
1/14/2017,2017,1,276,Saturday,M01AE,4.364583333
1/15/2017,2017,1,276,Sunday,M01AE,6.525
1/16/2017,2017,1,276,Monday,M01AE,4.029166667
1/17/2017,2017,1,276,Tuesday,M01AE,4.139166667
1/18/2017,2017,1,276,Wednesday,M01AE,4.445833333
1/19/2017,2017,1,276,Thursday,M01AE,5.7
1/20/2017,2017,1,276,Friday,M01AE,4.73875
1/21/2017,2017,1,276,Saturday,M01AE,2.4
1/22/2017,2017,1,276,Sunday,M01AE,5.0075
1/23/2017,2017,1,276,Monday,M01AE,4.505
1/24/2017,2017,1,276,Tuesday,M01AE,5.770833333
1/25/2017,2017,1,276,Wednesday,M01AE,5.108333333
1/26/2017,2017,1,276,Thursday,M01AE,5.224583333
1/27/2017,2017,1,276,Friday,M01AE,7.54125
1/28/2017,2017,1,276,Saturday,M01AE,6.1125
1/29/2017,2017,1,276,Sunday,M01AE,7.783333333
1/30/2017,2017,1,276,Monday,M01AE,5.61625
1/31/2017,2017,1,276,Tuesday,M01AE,4.254583333
2/1/2017,2017,2,276,Wednesday,M01AE,5.188333333
2/2/2017,2017,2,276,Thursday,M01AE,6.211666667
2/3/2017,2017,2,276,Friday,M01AE,6.255416667
2/4/2017,2017,2,276,Saturday,M01AE,4.166666667
2/5/2017,2017,2,276,Sunday,M01AE,10.725
2/6/2017,2017,2,276,Monday,M01AE,5.0
2/7/2017,2017,2,276,Tuesday,M01AE,0.33
2/8/2017,2017,2,276,Wednesday,M01AE,1.67
2/9/2017,2017,2,276,Thursday,M01AE,1.76
2/10/2017,2017,2,276,Friday,M01AE,3.34
2/11/2017,2017,2,276,Saturday,M01AE,6.32
2/12/2017,2017,2,276,Sunday,M01AE,10.67
2/14/2017,2017,2,276,Tuesday,M01AE,5.0
2/15/2017,2017,2,276,Wednesday,M01AE,2.67
2/16/2017,2017,2,276,Thursday,M01AE,4.66
2/17/2017,2017,2,276,Friday,M01AE,2.802
2/18/2017,2017,2,276,Saturday,M01AE,4.0
2/19/2017,2017,2,276,Sunday,M01AE,3.516
2/20/2017,2017,2,276,Monday,M01AE,3.76
2/21/2017,2017,2,276,Tuesday,M01AE,4.155
2/22/2017,2017,2,276,Wednesday,M01AE,2.429
2/23/2017,2017,2,276,Thursday,M01AE,5.67
2/24/2017,2017,2,276,Friday,M01AE,4.67
2/25/2017,2017,2,276,Saturday,M01AE,6.34
2/26/2017,2017,2,276,Sunday,M01AE,5.33
2/27/2017,2017,2,276,Monday,M01AE,3.68
2/28/2017,2017,2,276,Tuesday,M01AE,5.02
3/1/2017,2017,3,276,Wednesday,M01AE,4.66
3/2/2017,2017,3,276,Thursday,M01AE,7.13
3/3/2017,2017,3,276,Friday,M01AE,2.99
3/4/2017,2017,3,276,Saturday,M01AE,3.67
3/5/2017,2017,3,276,Sunday,M01AE,4.33
3/6/2017,2017,3,276,Monday,M01AE,2.33
3/7/2017,2017,3,276,Tuesday,M01AE,5.33
3/8/2017,2017,3,276,Wednesday,M01AE,2.34
3/9/2017,2017,3,276,Thursday,M01AE,2.33
3/10/2017,2017,3,276,Friday,M01AE,4.33
3/11/2017,2017,3,276,Saturday,M01AE,4.066
3/12/2017,2017,3,276,Sunday,M01AE,7.01
3/13/2017,2017,3,276,Monday,M01AE,0.68
3/14/2017,2017,3,276,Tuesday,M01AE,1.34
3/15/2017,2017,3,276,Wednesday,M01AE,1.703
3/16/2017,2017,3,276,Thursday,M01AE,4.056
3/17/2017,2017,3,276,Friday,M01AE,2.802
3/18/2017,2017,3,276,Saturday,M01AE,4.38
3/19/2017,2017,3,276,Sunday,M01AE,3.693
3/20/2017,2017,3,276,Monday,M01AE,6.683
3/21/2017,2017,3,276,Tuesday,M01AE,2.03
3/22/2017,2017,3,276,Wednesday,M01AE,5.023
3/23/2017,2017,3,276,Thursday,M01AE,2.133
3/24/2017,2017,3,276,Friday,M01AE,3.0
3/25/2017,2017,3,276,Saturday,M01AE,5.49
3/26/2017,2017,3,276,Sunday,M01AE,5.36
3/27/2017,2017,3,276,Monday,M01AE,3.463
3/28/2017,2017,3,276,Tuesday,M01AE,2.67
3/29/2017,2017,3,276,Wednesday,M01AE,1.34
3/30/2017,2017,3,276,Thursday,M01AE,2.693
3/31/2017,2017,3,276,Friday,M01AE,2.0
4/1/2017,2017,4,276,Saturday,M01AE,2.0
4/2/2017,2017,4,276,Sunday,M01AE,4.223
4/3/2017,2017,4,276,Monday,M01AE,1.0
4/4/2017,2017,4,276,Tuesday,M01AE,1.033
4/5/2017,2017,4,276,Wednesday,M01AE,0.231
4/6/2017,2017,4,276,Thursday,M01AE,0.66
4/7/2017,2017,4,276,Friday,M01AE,4.0
4/8/2017,2017,4,276,Saturday,M01AE,8.759
4/9/2017,2017,4,276,Sunday,M01AE,5.34
4/10/2017,2017,4,276,Monday,M01AE,1.363
4/11/2017,2017,4,276,Tuesday,M01AE,2.33
4/12/2017,2017,4,276,Wednesday,M01AE,3.32
4/13/2017,2017,4,276,Thursday,M01AE,2.439
4/14/2017,2017,4,276,Friday,M01AE,4.98
4/15/2017,2017,4,276,Saturday,M01AE,1.472
4/17/2017,2017,4,276,Monday,M01AE,3.99
4/18/2017,2017,4,276,Tuesday,M01AE,4.67
4/19/2017,2017,4,276,Wednesday,M01AE,3.406
4/20/2017,2017,4,276,Thursday,M01AE,2.33
4/21/2017,2017,4,276,Friday,M01AE,2.34
4/22/2017,2017,4,276,Saturday,M01AE,4.66
4/23/2017,2017,4,276,Sunday,M01AE,5.416
4/24/2017,2017,4,276,Monday,M01AE,3.81
4/25/2017,2017,4,276,Tuesday,M01AE,2.99
4/26/2017,2017,4,276,Wednesday,M01AE,4.0
4/27/2017,2017,4,276,Thursday,M01AE,3.737
4/28/2017,2017,4,276,Friday,M01AE,3.67
4/29/2017,2017,4,276,Saturday,M01AE,9.0
4/30/2017,2017,4,276,Sunday,M01AE,4.046
5/1/2017,2017,5,276,Monday,M01AE,1.0
5/2/2017,2017,5,276,Tuesday,M01AE,6.033
5/3/2017,2017,5,276,Wednesday,M01AE,3.34
5/4/2017,2017,5,276,Thursday,M01AE,5.66
5/5/2017,2017,5,276,Friday,M01AE,5.33
5/6/2017,2017,5,276,Saturday,M01AE,2.363
5/7/2017,2017,5,276,Sunday,M01AE,3.67
5/8/2017,2017,5,276,Monday,M01AE,3.66
5/9/2017,2017,5,276,Tuesday,M01AE,4.0
5/10/2017,2017,5,276,Wednesday,M01AE,0.397
5/11/2017,2017,5,276,Thursday,M01AE,6.693
5/12/2017,2017,5,276,Friday,M01AE,4.703
5/13/2017,2017,5,276,Saturday,M01AE,2.363
5/14/2017,2017,5,276,Sunday,M01AE,2.076
5/15/2017,2017,5,276,Monday,M01AE,4.703
5/16/2017,2017,5,276,Tuesday,M01AE,5.66
5/17/2017,2017,5,276,Wednesday,M01AE,4.84
5/18/2017,2017,5,276,Thursday,M01AE,5.01
5/19/2017,2017,5,276,Friday,M01AE,3.44
5/20/2017,2017,5,276,Saturday,M01AE,4.713
5/21/2017,2017,5,276,Sunday,M01AE,3.043
5/22/2017,2017,5,276,Monday,M01AE,1.34
5/23/2017,2017,5,276,Tuesday,M01AE,2.406
5/24/2017,2017,5,276,Wednesday,M01AE,3.34
5/25/2017,2017,5,276,Thursday,M01AE,5.36
5/26/2017,2017,5,276,Friday,M01AE,3.67
5/27/2017,2017,5,276,Saturday,M01AE,3.221
5/28/2017,2017,5,276,Sunday,M01AE,6.243
5/29/2017,2017,5,276,Monday,M01AE,4.023
5/30/2017,2017,5,276,Tuesday,M01AE,3.396
5/31/2017,2017,5,276,Wednesday,M01AE,2.429
6/1/2017,2017,6,276,Thursday,M01AE,3.67
6/2/2017,2017,6,276,Friday,M01AE,4.0
6/3/2017,2017,6,276,Saturday,M01AE,1.726
6/4/2017,2017,6,276,Sunday,M01AE,1.747
6/5/2017,2017,6,276,Monday,M01AE,5.99
6/6/2017,2017,6,276,Tuesday,M01AE,3.0
6/7/2017,2017,6,276,Wednesday,M01AE,4.693
6/8/2017,2017,6,276,Thursday,M01AE,1.823
6/9/2017,2017,6,276,Friday,M01AE,4.09
6/10/2017,2017,6,276,Saturday,M01AE,7.01
6/11/2017,2017,6,276,Sunday,M01AE,3.99
6/12/2017,2017,6,276,Monday,M01AE,3.34
6/13/2017,2017,6,276,Tuesday,M01AE,3.023
6/14/2017,2017,6,276,Wednesday,M01AE,1.33
6/15/2017,2017,6,276,Thursday,M01AE,4.33
6/16/2017,2017,6,276,Friday,M01AE,2.01
6/17/2017,2017,6,276,Saturday,M01AE,8.726
6/18/2017,2017,6,276,Sunday,M01AE,7.34
6/19/2017,2017,6,276,Monday,M01AE,1.98
6/20/2017,2017,6,276,Tuesday,M01AE,1.0
6/21/2017,2017,6,276,Wednesday,M01AE,1.33
6/22/2017,2017,6,276,Thursday,M01AE,3.34
6/23/2017,2017,6,276,Friday,M01AE,1.34
6/24/2017,2017,6,276,Saturday,M01AE,3.65
6/25/2017,2017,6,276,Sunday,M01AE,2.34
6/26/2017,2017,6,276,Monday,M01AE,3.033
6/27/2017,2017,6,276,Tuesday,M01AE,3.32
6/28/2017,2017,6,276,Wednesday,M01AE,4.033
6/29/2017,2017,6,276,Thursday,M01AE,3.67
6/30/2017,2017,6,276,Friday,M01AE,2.132
7/1/2017,2017,7,276,Saturday,M01AE,2.33
7/2/2017,2017,7,276,Sunday,M01AE,3.68
7/4/2017,2017,7,276,Tuesday,M01AE,2.34
7/5/2017,2017,7,276,Wednesday,M01AE,1.66
7/6/2017,2017,7,276,Thursday,M01AE,7.0
7/7/2017,2017,7,276,Friday,M01AE,2.0
7/8/2017,2017,7,276,Saturday,M01AE,4.089
7/9/2017,2017,7,276,Sunday,M01AE,7.16
7/10/2017,2017,7,276,Monday,M01AE,4.353
7/11/2017,2017,7,276,Tuesday,M01AE,0.68
7/12/2017,2017,7,276,Wednesday,M01AE,5.34
7/13/2017,2017,7,276,Thursday,M01AE,3.34
7/14/2017,2017,7,276,Friday,M01AE,3.759
7/15/2017,2017,7,276,Saturday,M01AE,9.34
7/16/2017,2017,7,276,Sunday,M01AE,9.34
7/17/2017,2017,7,276,Monday,M01AE,4.747
7/18/2017,2017,7,276,Tuesday,M01AE,5.67
7/19/2017,2017,7,276,Wednesday,M01AE,3.66
7/20/2017,2017,7,276,Thursday,M01AE,4.0
7/21/2017,2017,7,276,Friday,M01AE,1.0
7/22/2017,2017,7,276,Saturday,M01AE,5.69
7/23/2017,2017,7,276,Sunday,M01AE,2.429
7/24/2017,2017,7,276,Monday,M01AE,1.0
7/25/2017,2017,7,276,Tuesday,M01AE,2.35
7/26/2017,2017,7,276,Wednesday,M01AE,6.779
7/27/2017,2017,7,276,Thursday,M01AE,0.67
7/28/2017,2017,7,276,Friday,M01AE,5.0
7/29/2017,2017,7,276,Saturday,M01AE,3.33
7/30/2017,2017,7,276,Sunday,M01AE,2.66
7/31/2017,2017,7,276,Monday,M01AE,0.81
8/1/2017,2017,8,276,Tuesday,M01AE,3.33
8/2/2017,2017,8,276,Wednesday,M01AE,2.66
8/3/2017,2017,8,276,Thursday,M01AE,0.66
8/4/2017,2017,8,276,Friday,M01AE,4.0
